contract_id,asset_type,asset_value,interest_rate,monthly_payment,remaining_term_months,probability_of_default
ENP-2026-08308,Solar,27979.27,0.0616,180.6,240,0.0109
ENP-2026-08309,Solar,24471.59,0.0513,205.73,240,0.0059
ENP-2026-08310,Solar,22562.57,0.0565,186.47,240,0.0206
ENP-2026-08311,Solar,24408.61,0.0625,193.97,240,0.0541
ENP-2026-08312,Solar,25930.93,0.0601,160.14,240,0.0336
ENP-2026-08313,Solar,25299.15,0.0575,164.94,240,0.0659
ENP-2026-08314,Solar,26284.22,0.0625,181.3,240,0.027
ENP-2026-08315,Solar,22883.91,0.0598,175.16,240,0.0161
ENP-2026-08316,Solar,28563.14,0.0633,161.31,240,0.0093
ENP-2026-08317,Heat Pump,38599.23,0.0643,267.47,240,0.0183
ENP-2026-08318,Solar,26580.09,0.0513,168.91,240,0.0487
ENP-2026-08319,Heat Pump,35848.05,0.0663,258.82,240,0.0731
ENP-2026-08320,Solar,25391.38,0.0633,180.87,240,0.0113
ENP-2026-08321,Solar,23045.47,0.0586,165.66,240,0.0263
ENP-2026-08322,Solar,25047.88,0.0616,174.39,240,0.0203
ENP-2026-08323,Solar,26698.69,0.0645,167.14,240,0.0887
ENP-2026-08324,Solar,24318.32,0.0543,166.59,240,0.0255
ENP-2026-08325,Solar,24505.96,0.0569,152.13,240,0.0094
ENP-2026-08326,Heat Pump,39544.19,0.0727,238.38,240,0.0213
ENP-2026-08327,Solar,29228.91,0.0543,193.49,240,0.0124
ENP-2026-08328,Heat Pump,28366.72,0.0625,237.23,240,0.053
ENP-2026-08329,Heat Pump,33681.83,0.0607,231.26,240,0.0223
ENP-2026-08330,Solar,26325.97,0.0616,157.97,240,0.0123
ENP-2026-08331,Solar,24242.82,0.0533,172.06,240,0.0246
ENP-2026-08332,Solar,23562.48,0.0611,181.62,240,0.0326
ENP-2026-08333,Heat Pump,33573.02,0.0639,245.54,240,0.038
ENP-2026-08334,Solar,24171.7,0.0529,197.71,240,0.009
ENP-2026-08335,Heat Pump,34020.21,0.0662,255.51,240,0.0433
ENP-2026-08336,Solar,24667.21,0.058,161.21,240,0.0253
ENP-2026-08337,Heat Pump,34098.84,0.0695,263.12,240,0.0187
ENP-2026-08338,Solar,22166.11,0.0595,218.17,240,0.0151
ENP-2026-08339,Solar,27194.14,0.067,154.43,240,0.0103
ENP-2026-08340,Heat Pump,33342.32,0.0667,273.93,240,0.0227
ENP-2026-08341,Heat Pump,34714.29,0.0634,269.38,240,0.0237
ENP-2026-08342,Solar,23558.26,0.0566,181.45,240,0.017
ENP-2026-08343,Solar,23296.2,0.0581,157.59,240,0.0555
ENP-2026-08344,Solar,22471.71,0.0623,188.73,240,0.0497
ENP-2026-08345,Heat Pump,33059.6,0.0631,259.73,240,0.0222
ENP-2026-08346,Heat Pump,38519.16,0.0662,267.35,240,0.0207
ENP-2026-08347,Heat Pump,42476.05,0.0721,253.01,240,0.0294
ENP-2026-08348,Solar,22240.03,0.0618,163.16,240,0.0047
ENP-2026-08349,Solar,28472.8,0.061,167.25,240,0.0037
ENP-2026-08350,Solar,23810.99,0.0652,192.64,240,0.0224
ENP-2026-08351,Heat Pump,35248.86,0.0627,235.9,240,0.0201
ENP-2026-08352,Solar,24070.84,0.057,195.49,240,0.0574
ENP-2026-08353,Heat Pump,33561.79,0.0768,258.65,240,0.0474
ENP-2026-08354,Solar,26914.88,0.0645,182.26,240,0.0224
ENP-2026-08355,Solar,23680.51,0.0591,180.3,240,0.0262
ENP-2026-08356,Solar,24757.6,0.0527,178.35,240,0.032
ENP-2026-08357,Solar,25211.57,0.055,173.58,240,0.0102
ENP-2026-08358,Solar,22121.02,0.0589,170.65,240,0.0107
ENP-2026-08359,Solar,23844.9,0.0538,213.76,240,0.0522
ENP-2026-08360,Solar,25943.07,0.057,177.59,240,0.0125
ENP-2026-08361,Heat Pump,33175.8,0.0608,247.51,240,0.0097
ENP-2026-08362,Solar,24249.51,0.0627,174.38,240,0.0456
ENP-2026-08363,Solar,25612.03,0.0604,160.61,240,0.0142
ENP-2026-08364,Solar,26541.7,0.0584,180.84,240,0.0122
ENP-2026-08365,Solar,26564.23,0.0545,165.72,240,0.0195
ENP-2026-08366,Heat Pump,30731.55,0.0629,232.97,240,0.0484
ENP-2026-08367,Solar,27264.32,0.0551,195.2,240,0.0125
ENP-2026-08368,Heat Pump,40855.53,0.06,245.84,240,0.0305
ENP-2026-08369,Solar,20077.52,0.0587,170.46,240,0.0215
ENP-2026-08370,Solar,23701.48,0.0589,204.7,240,0.0401
ENP-2026-08371,Solar,29232.23,0.052,177.79,240,0.0094
ENP-2026-08372,Solar,27213.3,0.0574,185.82,240,0.0233
ENP-2026-08373,Solar,25024.42,0.0559,188.52,240,0.0469
ENP-2026-08374,Solar,24840.34,0.0526,185.32,240,0.0097
ENP-2026-08375,Solar,25262.25,0.0633,200.81,240,0.0107
ENP-2026-08376,Solar,24979.07,0.0613,183.56,240,0.0594
ENP-2026-08377,Solar,23064.69,0.0598,178.81,240,0.0399
ENP-2026-08378,Solar,25291.68,0.0559,170.55,240,0.0163
ENP-2026-08379,Solar,24609.52,0.0586,170.9,240,0.0375
ENP-2026-08380,Solar,23018.03,0.0595,175.91,240,0.0042
ENP-2026-08381,Solar,25970.42,0.0507,150.94,240,0.0334
ENP-2026-08382,Solar,24064.82,0.0648,201.43,240,0.0153
ENP-2026-08383,Solar,22694.35,0.0523,193.03,240,0.0146
ENP-2026-08384,Heat Pump,35682.54,0.061,262.93,240,0.0073
ENP-2026-08385,Solar,25599.87,0.0594,144.72,240,0.016
ENP-2026-08386,Solar,29512.43,0.0606,165.93,240,0.0081
ENP-2026-08387,Heat Pump,30939.16,0.0734,259.89,240,0.0177
ENP-2026-08388,Solar,22850.02,0.0699,185.88,240,0.0099
ENP-2026-08389,Solar,26097.24,0.0611,173.37,240,0.0525
ENP-2026-08390,Solar,24040.96,0.06,184.1,240,0.0349
ENP-2026-08391,Solar,25385.76,0.0658,152.6,240,0.0406
ENP-2026-08392,Solar,25044.64,0.0576,180.91,240,0.0455
ENP-2026-08393,Heat Pump,30909.24,0.0678,263.28,240,0.0165
ENP-2026-08394,Solar,28838.39,0.0525,173.6,240,0.0181
ENP-2026-08395,Heat Pump,34789.0,0.0626,267.98,240,0.0208
ENP-2026-08396,Solar,22010.23,0.0576,197.98,240,0.0147
ENP-2026-08397,Solar,26728.75,0.0591,176.66,240,0.0165
ENP-2026-08398,Solar,24440.91,0.0584,184.93,240,0.0205
ENP-2026-08399,Heat Pump,33755.15,0.0634,247.79,240,0.0193
ENP-2026-08400,Heat Pump,37180.81,0.0659,234.69,240,0.0278
ENP-2026-08401,Solar,28326.04,0.0491,165.75,240,0.0155
ENP-2026-08402,Heat Pump,33263.43,0.0607,249.43,240,0.026
ENP-2026-08403,Solar,25328.0,0.0479,170.52,240,0.0736
ENP-2026-08404,Solar,23879.11,0.0612,187.96,240,0.0176
ENP-2026-08405,Solar,26111.86,0.0599,170.38,240,0.0133
ENP-2026-08406,Solar,27548.7,0.0569,187.3,240,0.0221
ENP-2026-08407,Solar,22305.65,0.0665,199.57,240,0.0251
ENP-2026-08408,Solar,24813.62,0.0605,164.42,240,0.0213
ENP-2026-08409,Solar,25530.71,0.0666,183.5,240,0.0385
ENP-2026-08410,Solar,25999.56,0.0666,176.12,240,0.0212
ENP-2026-08411,Solar,27240.38,0.0621,186.84,240,0.0166
ENP-2026-08412,Heat Pump,32350.29,0.0652,236.98,240,0.0784
ENP-2026-08413,Solar,24725.17,0.0545,179.94,240,0.0314
ENP-2026-08414,Solar,25044.45,0.0652,177.83,240,0.026
ENP-2026-08415,Solar,27617.98,0.0608,181.08,240,0.0427
ENP-2026-08416,Solar,24581.74,0.0576,189.24,240,0.0334
ENP-2026-08417,Heat Pump,36666.16,0.0684,284.56,240,0.0196
ENP-2026-08418,Solar,23726.3,0.0675,192.31,240,0.0288
ENP-2026-08419,Heat Pump,30599.88,0.0668,287.94,240,0.0114
ENP-2026-08420,Solar,24682.72,0.0622,191.23,240,0.0185
ENP-2026-08421,Solar,24370.26,0.0575,189.51,240,0.0197
ENP-2026-08422,Solar,22862.91,0.0598,178.75,240,0.003
ENP-2026-08423,Solar,24765.3,0.0575,192.22,240,0.0343
ENP-2026-08424,Solar,22237.97,0.0605,193.16,240,0.0231
ENP-2026-08425,Solar,25410.35,0.0589,173.04,240,0.0061
ENP-2026-08426,Solar,21484.62,0.0567,204.75,240,0.0179
ENP-2026-08427,Solar,26625.67,0.0548,170.78,240,0.0343
ENP-2026-08428,Heat Pump,38447.9,0.0638,276.59,240,0.0276
ENP-2026-08429,Solar,27906.67,0.0533,194.12,240,0.0279
ENP-2026-08430,Solar,23540.09,0.0522,196.53,240,0.0325
ENP-2026-08431,Solar,27708.75,0.0645,186.72,240,0.0097
ENP-2026-08432,Solar,22864.73,0.0621,198.12,240,0.0056
ENP-2026-08433,Solar,28017.19,0.0513,173.26,240,0.0185
ENP-2026-08434,Heat Pump,40038.03,0.0685,253.42,240,0.0138
ENP-2026-08435,Heat Pump,32637.11,0.07,232.45,240,0.0374
ENP-2026-08436,Solar,24035.58,0.0557,158.05,240,0.0274
ENP-2026-08437,Solar,22724.16,0.0549,186.75,240,0.0136
ENP-2026-08438,Solar,26668.09,0.0607,187.71,240,0.0717
ENP-2026-08439,Solar,27417.3,0.0586,183.33,240,0.031
ENP-2026-08440,Solar,24161.75,0.0616,174.65,240,0.0083
ENP-2026-08441,Solar,23477.46,0.0616,172.21,240,0.0252
ENP-2026-08442,Solar,24095.57,0.0588,191.44,240,0.0665
ENP-2026-08443,Solar,28067.6,0.0586,171.99,240,0.0246
ENP-2026-08444,Solar,26154.42,0.0551,175.45,240,0.0524
ENP-2026-08445,Solar,25574.26,0.0586,200.77,240,0.0183
ENP-2026-08446,Solar,24304.98,0.0557,186.25,240,0.0367
ENP-2026-08447,Solar,26582.76,0.0573,176.66,240,0.0467
ENP-2026-08448,Heat Pump,41753.64,0.0609,241.44,240,0.0086
ENP-2026-08449,Solar,21934.56,0.0581,183.89,240,0.0406
ENP-2026-08450,Heat Pump,32337.12,0.0662,268.78,240,0.0456
ENP-2026-08451,Solar,22050.49,0.0607,211.13,240,0.0883
ENP-2026-08452,Solar,27262.97,0.0534,232.43,240,0.0374
ENP-2026-08453,Solar,22274.11,0.0673,191.86,240,0.0224
ENP-2026-08454,Solar,22719.47,0.0516,179.19,240,0.0194
ENP-2026-08455,Heat Pump,37403.52,0.0622,268.43,240,0.024
ENP-2026-08456,Solar,29728.57,0.065,203.89,240,0.0226
ENP-2026-08457,Solar,27532.64,0.0522,184.17,240,0.0074
ENP-2026-08458,Solar,22993.61,0.0572,194.99,240,0.0385
ENP-2026-08459,Heat Pump,40894.56,0.0642,244.96,240,0.0308
ENP-2026-08460,Solar,22515.31,0.0603,172.39,240,0.021
ENP-2026-08461,Heat Pump,38036.7,0.0705,279.03,240,0.0339
ENP-2026-08462,Heat Pump,38420.43,0.0619,257.3,240,0.0306
ENP-2026-08463,Solar,25264.29,0.0553,183.98,240,0.0215
ENP-2026-08464,Heat Pump,35544.79,0.06,253.61,240,0.011
ENP-2026-08465,Heat Pump,36213.5,0.0591,266.06,240,0.0218
ENP-2026-08466,Solar,24642.17,0.0641,189.5,240,0.0191
ENP-2026-08467,Solar,23729.82,0.0677,168.68,240,0.0392
ENP-2026-08468,Solar,26788.42,0.0671,173.37,240,0.0087
ENP-2026-08469,Solar,26419.91,0.0587,180.5,240,0.0182
ENP-2026-08470,Solar,23626.2,0.0505,173.69,240,0.018
ENP-2026-08471,Solar,23040.97,0.0608,189.52,240,0.0287
ENP-2026-08472,Solar,24801.73,0.0534,165.38,240,0.0289
ENP-2026-08473,Solar,22073.68,0.0629,193.73,240,0.052
ENP-2026-08474,Solar,27187.44,0.0619,138.59,240,0.016
ENP-2026-08475,Heat Pump,28998.85,0.0661,250.78,240,0.0177
ENP-2026-08476,Solar,24737.33,0.0683,166.13,240,0.0298
ENP-2026-08477,Solar,24436.29,0.0679,206.73,240,0.0245
ENP-2026-08478,Solar,22973.16,0.066,188.72,240,0.0097
ENP-2026-08479,Solar,23962.38,0.054,162.82,240,0.0117
ENP-2026-08480,Heat Pump,34074.94,0.0664,244.08,240,0.0508
ENP-2026-08481,Solar,29999.47,0.0552,155.56,240,0.0341
ENP-2026-08482,Solar,23538.11,0.0597,209.16,240,0.0576
ENP-2026-08483,Heat Pump,34025.35,0.0624,263.26,240,0.0646
ENP-2026-08484,Heat Pump,32808.17,0.0643,282.13,240,0.0137
ENP-2026-08485,Solar,24377.51,0.0615,190.99,240,0.0532
ENP-2026-08486,Heat Pump,41826.6,0.059,254.61,240,0.0108
ENP-2026-08487,Solar,26972.13,0.0608,191.7,240,0.0417
ENP-2026-08488,Solar,22198.11,0.0547,193.69,240,0.0095
ENP-2026-08489,Solar,24923.48,0.0587,186.16,240,0.0554
ENP-2026-08490,Solar,25941.8,0.0586,201.61,240,0.034
ENP-2026-08491,Heat Pump,29070.25,0.0686,285.71,240,0.0149
ENP-2026-08492,Solar,29567.9,0.0617,209.9,240,0.0187
ENP-2026-08493,Solar,22788.85,0.0527,193.13,240,0.0521
ENP-2026-08494,Heat Pump,32404.17,0.0642,269.57,240,0.0016
ENP-2026-08495,Solar,20179.37,0.06,183.24,240,0.0313
ENP-2026-08496,Heat Pump,34719.8,0.0557,266.22,240,0.0394
ENP-2026-08497,Heat Pump,29824.04,0.0653,246.37,240,0.0463
ENP-2026-08498,Solar,24841.64,0.0544,182.16,240,0.003
ENP-2026-08499,Solar,21977.83,0.0566,201.79,240,0.0608
ENP-2026-08500,Solar,22158.66,0.0561,170.32,240,0.066
ENP-2026-08501,Solar,27056.91,0.0641,183.89,240,0.0237
ENP-2026-08502,Solar,24909.51,0.057,164.78,240,0.0206
ENP-2026-08503,Solar,23395.78,0.0689,181.38,240,0.062
ENP-2026-08504,Heat Pump,36162.66,0.0648,255.54,240,0.0256
ENP-2026-08505,Solar,25346.89,0.052,181.42,240,0.0298
ENP-2026-08506,Solar,25152.55,0.0616,178.51,240,0.0123
ENP-2026-08507,Solar,23439.14,0.0564,209.91,240,0.013
ENP-2026-08508,Solar,27552.0,0.0525,170.24,240,0.0091
ENP-2026-08509,Heat Pump,36642.06,0.063,252.74,240,0.0046
ENP-2026-08510,Solar,26649.44,0.0586,188.81,240,0.0307
ENP-2026-08511,Solar,23107.87,0.0559,173.95,240,0.0078
ENP-2026-08512,Solar,23381.8,0.0673,190.2,240,0.0401
ENP-2026-08513,Solar,25291.55,0.0542,186.29,240,0.0067
ENP-2026-08514,Solar,24002.09,0.0646,160.87,240,0.0046
ENP-2026-08515,Solar,26255.54,0.0578,202.2,240,0.0202
ENP-2026-08516,Solar,25781.93,0.0608,166.19,240,0.0729
ENP-2026-08517,Heat Pump,31892.81,0.0658,292.45,240,0.0258
ENP-2026-08518,Heat Pump,38367.24,0.0543,277.99,240,0.0133
ENP-2026-08519,Solar,24884.25,0.0719,186.54,240,0.0435
ENP-2026-08520,Heat Pump,36390.83,0.0693,255.69,240,0.0113
ENP-2026-08521,Solar,24685.03,0.0575,146.34,240,0.0341
ENP-2026-08522,Solar,26920.61,0.0597,180.08,240,0.0095
ENP-2026-08523,Solar,22605.1,0.0544,209.15,240,0.037
ENP-2026-08524,Solar,28521.88,0.0689,179.35,240,0.0277
ENP-2026-08525,Solar,24710.08,0.0524,176.36,240,0.0063
ENP-2026-08526,Solar,25766.69,0.062,185.75,240,0.011
ENP-2026-08527,Solar,22385.9,0.064,182.99,240,0.0234
ENP-2026-08528,Heat Pump,35395.04,0.0653,285.83,240,0.039
ENP-2026-08529,Solar,27145.79,0.0534,206.76,240,0.058
ENP-2026-08530,Solar,22955.71,0.057,159.29,240,0.0277
ENP-2026-08531,Heat Pump,29873.48,0.0633,256.61,240,0.0286
ENP-2026-08532,Solar,26983.24,0.055,183.46,240,0.008
ENP-2026-08533,Solar,30065.2,0.0645,183.0,240,0.0279
ENP-2026-08534,Heat Pump,39057.16,0.0571,276.67,240,0.0133
ENP-2026-08535,Solar,28425.15,0.0621,185.01,240,0.0385
ENP-2026-08536,Solar,26717.97,0.0619,165.3,240,0.0348
ENP-2026-08537,Solar,25612.85,0.0534,179.99,240,0.03
ENP-2026-08538,Heat Pump,38108.52,0.0668,258.14,240,0.0378
ENP-2026-08539,Solar,24189.68,0.0526,181.24,240,0.0393
ENP-2026-08540,Heat Pump,39535.86,0.0659,260.55,240,0.0176
ENP-2026-08541,Solar,23188.49,0.0522,173.32,240,0.0313
ENP-2026-08542,Solar,24871.66,0.062,164.47,240,0.0255
ENP-2026-08543,Heat Pump,26875.48,0.0618,238.73,240,0.03
ENP-2026-08544,Solar,27743.99,0.0567,184.95,240,0.019
ENP-2026-08545,Solar,24546.33,0.0601,150.85,240,0.0289
ENP-2026-08546,Solar,24533.48,0.0621,148.82,240,0.0257
ENP-2026-08547,Heat Pump,31985.96,0.0687,270.2,240,0.0267
ENP-2026-08548,Solar,25100.48,0.0577,165.41,240,0.0212
ENP-2026-08549,Solar,24876.5,0.0554,185.28,240,0.0352
ENP-2026-08550,Solar,24601.46,0.0497,165.88,240,0.0364
ENP-2026-08551,Heat Pump,31458.97,0.0643,274.73,240,0.0354
ENP-2026-08552,Solar,28547.36,0.06,200.56,240,0.0075
ENP-2026-08553,Solar,28556.63,0.0667,192.53,240,0.0162
ENP-2026-08554,Solar,21504.62,0.0543,162.35,240,0.0237
ENP-2026-08555,Solar,24295.47,0.0554,193.07,240,0.0154
ENP-2026-08556,Solar,22680.99,0.0554,169.93,240,0.0167
ENP-2026-08557,Solar,26517.89,0.0611,177.32,240,0.0268
ENP-2026-08558,Solar,22449.37,0.0518,172.55,240,0.0559
ENP-2026-08559,Heat Pump,43182.04,0.0667,257.83,240,0.0348
ENP-2026-08560,Heat Pump,36458.98,0.0629,301.19,240,0.0067
ENP-2026-08561,Solar,22546.18,0.0618,190.91,240,0.0142
ENP-2026-08562,Heat Pump,38121.26,0.0677,220.82,240,0.0313
ENP-2026-08563,Solar,26695.94,0.0606,178.45,240,0.036
ENP-2026-08564,Heat Pump,38259.67,0.0682,238.22,240,0.0326
ENP-2026-08565,Solar,28600.47,0.0674,175.43,240,0.0076
ENP-2026-08566,Solar,25788.65,0.056,168.78,240,0.0167
ENP-2026-08567,Heat Pump,36029.71,0.0648,265.83,240,0.0226
ENP-2026-08568,Heat Pump,35425.48,0.0603,261.61,240,0.0116
ENP-2026-08569,Solar,25766.07,0.0561,146.56,240,0.0089
ENP-2026-08570,Solar,22501.31,0.0457,157.41,240,0.029
ENP-2026-08571,Solar,25906.64,0.0578,199.76,240,0.0284
ENP-2026-08572,Solar,27736.32,0.0612,174.87,240,0.0193
ENP-2026-08573,Solar,29291.24,0.0634,180.39,240,0.0056
ENP-2026-08574,Solar,26779.71,0.0675,144.52,240,0.029
ENP-2026-08575,Heat Pump,36065.46,0.0628,260.06,240,0.0107
ENP-2026-08576,Solar,28203.98,0.0593,210.65,240,0.0171
ENP-2026-08577,Solar,23665.78,0.0677,166.26,240,0.0382
ENP-2026-08578,Solar,22827.5,0.0504,168.02,240,0.0344
ENP-2026-08579,Solar,22880.08,0.0539,168.74,240,0.021
ENP-2026-08580,Solar,26568.01,0.0606,167.03,240,0.0245
ENP-2026-08581,Solar,29284.67,0.05,160.96,240,0.0181
ENP-2026-08582,Heat Pump,33122.35,0.0654,262.0,240,0.0381
ENP-2026-08583,Heat Pump,36884.79,0.0705,261.03,240,0.0334
ENP-2026-08584,Solar,23890.19,0.0543,194.63,240,0.0436
ENP-2026-08585,Solar,25232.72,0.0617,175.11,240,0.0048
ENP-2026-08586,Solar,29189.94,0.0533,196.9,240,0.0556
ENP-2026-08587,Heat Pump,31672.58,0.0684,257.38,240,0.0707
ENP-2026-08588,Heat Pump,35915.81,0.0591,271.89,240,0.0343
ENP-2026-08589,Solar,25166.64,0.0549,168.36,240,0.0103
ENP-2026-08590,Solar,21851.77,0.0592,185.29,240,0.0112
ENP-2026-08591,Heat Pump,30995.01,0.0636,271.85,240,0.0198
ENP-2026-08592,Solar,23937.13,0.0556,202.21,240,0.0427
ENP-2026-08593,Solar,24100.39,0.0541,195.45,240,0.0856
ENP-2026-08594,Heat Pump,35321.63,0.0668,266.34,240,0.0131
ENP-2026-08595,Solar,26825.95,0.0633,181.55,240,0.0418
ENP-2026-08596,Solar,23677.49,0.0496,171.8,240,0.006
ENP-2026-08597,Solar,27609.51,0.0583,184.91,240,0.0393
ENP-2026-08598,Solar,25383.51,0.0591,165.11,240,0.0038
ENP-2026-08599,Solar,25289.46,0.0572,166.02,240,0.0254
ENP-2026-08600,Solar,22923.56,0.0553,204.84,240,0.0166
ENP-2026-08601,Solar,22363.18,0.0565,175.44,240,0.0108
ENP-2026-08602,Solar,22609.24,0.0576,193.9,240,0.033
ENP-2026-08603,Heat Pump,34777.91,0.0731,270.5,240,0.0069
ENP-2026-08604,Solar,26199.99,0.0515,191.17,240,0.0532
ENP-2026-08605,Solar,26330.99,0.0568,173.1,240,0.0338
ENP-2026-08606,Solar,23463.96,0.0554,156.2,240,0.0112
ENP-2026-08607,Solar,23514.16,0.0552,177.41,240,0.0466
ENP-2026-08608,Solar,24278.47,0.0598,177.3,240,0.0089
ENP-2026-08609,Solar,22915.48,0.0548,193.2,240,0.0199
ENP-2026-08610,Heat Pump,39024.79,0.0611,269.6,240,0.0436
ENP-2026-08611,Solar,27271.46,0.0656,189.4,240,0.0194
ENP-2026-08612,Heat Pump,37504.7,0.0714,231.22,240,0.014
ENP-2026-08613,Heat Pump,37723.59,0.0634,274.35,240,0.0199
ENP-2026-08614,Solar,24647.26,0.0524,171.13,240,0.026
ENP-2026-08615,Solar,24990.62,0.0627,179.78,240,0.0331
ENP-2026-08616,Heat Pump,37356.36,0.0623,277.25,240,0.0546
ENP-2026-08617,Heat Pump,32561.33,0.065,229.05,240,0.0385
ENP-2026-08618,Solar,27626.79,0.0516,173.46,240,0.0191
ENP-2026-08619,Solar,25028.52,0.0625,185.86,240,0.0159
ENP-2026-08620,Solar,21874.09,0.0595,188.99,240,0.0471
ENP-2026-08621,Heat Pump,35792.73,0.0594,281.81,240,0.0207
ENP-2026-08622,Solar,19925.21,0.0595,163.4,240,0.0081
ENP-2026-08623,Solar,26363.92,0.0536,177.32,240,0.0182
ENP-2026-08624,Heat Pump,27950.27,0.0627,230.94,240,0.0304
ENP-2026-08625,Solar,28127.04,0.0591,186.83,240,0.0125
ENP-2026-08626,Solar,22671.44,0.064,175.04,240,0.0024
ENP-2026-08627,Solar,27137.64,0.0578,183.26,240,0.0035
ENP-2026-08628,Heat Pump,40547.98,0.0548,291.14,240,0.018
ENP-2026-08629,Solar,22637.82,0.0541,198.33,240,0.0481
ENP-2026-08630,Solar,26699.64,0.0614,209.05,240,0.0539
ENP-2026-08631,Solar,26818.91,0.0667,171.46,240,0.0219
ENP-2026-08632,Solar,27070.09,0.0616,178.99,240,0.014
ENP-2026-08633,Solar,27067.6,0.0601,188.45,240,0.009
ENP-2026-08634,Solar,26804.18,0.0642,192.67,240,0.0086
ENP-2026-08635,Solar,25205.45,0.057,187.88,240,0.0192
ENP-2026-08636,Heat Pump,34469.87,0.0707,242.89,240,0.0646
ENP-2026-08637,Heat Pump,29146.15,0.0633,286.22,240,0.0374
ENP-2026-08638,Solar,27404.97,0.0625,181.0,240,0.0112
ENP-2026-08639,Solar,22860.93,0.0558,172.33,240,0.0413
ENP-2026-08640,Solar,22678.8,0.0538,161.34,240,0.0343
ENP-2026-08641,Heat Pump,34218.25,0.0727,260.95,240,0.0342
ENP-2026-08642,Solar,26215.35,0.0557,183.54,240,0.0559
ENP-2026-08643,Solar,25006.32,0.0644,183.93,240,0.0383
ENP-2026-08644,Solar,26865.83,0.0605,178.9,240,0.0301
ENP-2026-08645,Solar,22502.04,0.0505,183.81,240,0.0028
ENP-2026-08646,Solar,22448.69,0.0601,175.97,240,0.0456
ENP-2026-08647,Solar,27213.1,0.06,189.38,240,0.0171
ENP-2026-08648,Solar,21181.75,0.0551,195.18,240,0.0062
ENP-2026-08649,Solar,22040.0,0.058,175.17,240,0.0213
ENP-2026-08650,Solar,29455.46,0.0623,163.59,240,0.0623
ENP-2026-08651,Solar,23044.13,0.0592,189.6,240,0.0037
ENP-2026-08652,Solar,23114.57,0.0602,177.57,240,0.0127
ENP-2026-08653,Solar,26013.77,0.0534,185.17,240,0.0274
ENP-2026-08654,Solar,24770.03,0.0606,165.9,240,0.0187
ENP-2026-08655,Solar,25357.4,0.0582,173.47,240,0.0506
ENP-2026-08656,Solar,22600.99,0.0561,184.2,240,0.0333
ENP-2026-08657,Solar,25740.9,0.0548,174.41,240,0.01
ENP-2026-08658,Solar,24462.37,0.0661,174.07,240,0.0067
ENP-2026-08659,Solar,25337.04,0.0673,184.84,240,0.02
ENP-2026-08660,Heat Pump,38578.86,0.0702,305.72,240,0.0381
ENP-2026-08661,Solar,24130.53,0.0664,172.86,240,0.0256
ENP-2026-08662,Solar,25810.71,0.0546,165.41,240,0.0421
ENP-2026-08663,Solar,30090.73,0.0577,180.44,240,0.0464
ENP-2026-08664,Solar,23599.3,0.05,192.55,240,0.0093
ENP-2026-08665,Solar,24657.71,0.059,172.66,240,0.0491
ENP-2026-08666,Solar,24473.57,0.0585,164.8,240,0.0584
ENP-2026-08667,Solar,22002.14,0.0571,188.7,240,0.0163
ENP-2026-08668,Solar,23891.5,0.0582,177.05,240,0.0095
ENP-2026-08669,Solar,25029.71,0.0539,159.16,240,0.0304
ENP-2026-08670,Heat Pump,32693.94,0.0688,256.95,240,0.0101
ENP-2026-08671,Heat Pump,35062.21,0.0564,213.02,240,0.0157
ENP-2026-08672,Solar,26302.62,0.0683,177.18,240,0.0345
ENP-2026-08673,Solar,24907.61,0.0441,187.49,240,0.0286
ENP-2026-08674,Solar,28075.75,0.0592,145.46,240,0.0219
ENP-2026-08675,Solar,22244.48,0.0566,198.19,240,0.0152
ENP-2026-08676,Solar,20268.02,0.0531,175.98,240,0.0223
ENP-2026-08677,Solar,25624.93,0.0552,197.96,240,0.0457
ENP-2026-08678,Solar,23265.88,0.064,176.94,240,0.0322
ENP-2026-08679,Solar,26388.01,0.0603,193.34,240,0.0114
ENP-2026-08680,Solar,26480.4,0.0664,154.86,240,0.0466
ENP-2026-08681,Solar,23247.58,0.0516,179.43,240,0.0243
ENP-2026-08682,Heat Pump,35179.0,0.0701,268.19,240,0.0118
ENP-2026-08683,Solar,25541.16,0.0625,180.18,240,0.0611
ENP-2026-08684,Solar,20874.43,0.061,191.52,240,0.0744
ENP-2026-08685,Solar,26055.34,0.0541,172.78,240,0.0145
ENP-2026-08686,Solar,25745.77,0.0547,169.47,240,0.0417
ENP-2026-08687,Solar,26012.74,0.053,209.37,240,0.0486
ENP-2026-08688,Solar,24135.52,0.06,175.06,240,0.0804
ENP-2026-08689,Solar,26083.17,0.0552,172.74,240,0.0396
ENP-2026-08690,Solar,26348.32,0.0505,182.03,240,0.005
ENP-2026-08691,Solar,25676.84,0.0532,199.79,240,0.0371
ENP-2026-08692,Solar,24979.81,0.0531,162.71,240,0.012
ENP-2026-08693,Solar,23326.55,0.062,159.47,240,0.0074
ENP-2026-08694,Solar,27449.26,0.0536,160.99,240,0.0172
ENP-2026-08695,Solar,27680.03,0.0598,174.71,240,0.0643
ENP-2026-08696,Solar,24661.38,0.0589,169.87,240,0.0324
ENP-2026-08697,Heat Pump,33721.29,0.0695,257.48,240,0.0088
ENP-2026-08698,Solar,26448.96,0.0687,176.53,240,0.0232
ENP-2026-08699,Solar,23949.17,0.0521,165.83,240,0.0039
ENP-2026-08700,Solar,24973.32,0.0531,159.35,240,0.0471
